0.014098	0.170772	0	10000	1
0.014231	0.170772	0	10000	1
0.014364	0.170772	0	10000	1
0.014497	0.170772	0	10000	1
0.01463	0.170772	0	10000	1
0.014763	0.170772	0	10000	1
0.014896	0.170772	0	10000	1
0.015029	0.170772	0	10000	1
0.015162	0.170772	0	10000	1
0.015295	0.170772	0	10000	1
0.015428	0.170772	0	10000	1
0.015561	0.170772	0	10000	1
0.015694	0.170772	0	10000	1
0.015827	0.170772	0	10000	1
0.01596	0.170772	0	10000	1
0.016093	0.170772	0	10000	1
0.016226	0.170772	0	10000	1
0.016359	0.170772	0	10000	1
0.016492	0.170772	0	10000	1
0.016625	0.170772	0	10000	1
0.016758	0.170772	0	10000	1
0.016891	0.170772	0	10000	1
0.017024	0.170772	0	10000	1
0.017157	0.170772	0	10000	1
0.01729	0.170772	0	10000	1
0.017423	0.170772	0	10000	1
0.017556	0.170772	0	10000	1
0.017689	0.170772	0	10000	1
0.017822	0.170772	0	10000	1
0.017955	0.170772	0	10000	1
0.018088	0.170772	0	10000	1
0.018221	0.170772	0	10000	1
0.018354	0.170772	0	10000	1
0.018487	0.170772	0	10000	1
0.01862	0.170772	0	10000	1
0.018753	0.170772	0	10000	1
0.018886	0.170772	0	10000	1
0.019019	0.170772	0	10000	1
0.019152	0.170772	0	10000	1
0.019285	0.170772	0	10000	1
0.019418	0.170772	0	10000	1
0.019551	0.170772	0	10000	1
0.019684	0.170772	0	10000	1
0.019817	0.170772	0	10000	1
0.01995	0.170772	0	10000	1
0.020083	0.170772	0	10000	1
0.020216	0.170772	0	10000	1
0.020349	0.170772	0	10000	1
0.020482	0.170772	0	10000	1
0.020615	0.170772	0	10000	1
0.020748	0.170772	0	10000	1
0.020881	0.170772	0	10000	1
0.021014	0.170772	0	10000	1
0.021147	0.170772	0	10000	1
0.02128	0.170772	0	10000	1
0.021413	0.170772	0	10000	1
0.021546	0.170772	0	10000	1
0.021679	0.170772	0	10000	1
0.021812	0.170772	0	10000	1
0.021945	0.170772	0	10000	1
0.022078	0.170772	0	10000	1
0.022211	0.170772	0	10000	1
0.022344	0.170772	0	10000	1
0.022477	0.170772	0	10000	1
0.02261	0.170772	0	10000	1
0.022743	0.170772	0	10000	1
0.022876	0.170772	0	10000	1
0.023009	0.170772	0	10000	1
0.023142	0.170772	0	10000	1
0.023275	0.170772	0	10000	1
0.023408	0.170772	0	10000	1
0.023541	0.170772	0	10000	1
0.023674	0.170772	0	10000	1
0.023807	0.170772	0	10000	1
0.02394	0.170772	0	10000	1
0.024073	0.170772	0	10000	1
0.024206	0.170772	0	10000	1
0.024339	0.170772	0	10000	1
0.024472	0.170772	0	10000	1
0.024605	0.170772	0	10000	1
0.024738	0.170772	0	10000	1
0.024871	0.170772	0	10000	1
0.025004	0.170772	0	10000	1
0.025137	0.170772	0	10000	1
0.02527	0.170772	0	10000	1
0.025403	0.170772	0	10000	1
0.025536	0.170772	0	10000	1
0.025669	0.170772	0	10000	1
0.025802	0.170772	0	10000	1
0.025935	0.170772	0	10000	1
0.026068	0.170772	0	10000	1
0.026201	0.170772	0	10000	1
0.026334	0.170772	0	10000	1
0.026467	0.170772	0	10000	1
0.0266	0.170772	0	10000	1
0.026733	0.170772	0	10000	1
0.026866	0.170772	0	10000	1
0.026999	0.170772	0	10000	1
0.027132	0.170772	0	10000	1
0.027265	0.170772	0	10000	1
0.027398	0.170772	0	10000	1
0.027531	0.170772	0	10000	1
0.027664	0.170772	0	10000	1
0.027797	0.170772	0	10000	1
0.02793	0.170772	0	10000	1
0.028063	0.170772	0	10000	1
0.028196	0.170772	0	10000	1
0.028329	0.170772	0	10000	1
0.028462	0.170772	0	10000	1
0.028595	0.170772	0	10000	1
0.028728	0.170772	0	10000	1
0.028861	0.170772	0	10000	1
0.028994	0.170772	0	10000	1
0.029127	0.170772	0	10000	1
0.02926	0.170772	0	10000	1
0.029393	0.170772	0	10000	1
0.029526	0.170772	0	10000	1
0.029659	0.170772	0	10000	1
0.029792	0.170772	0	10000	1
0.029925	0.170772	0	10000	1
0.030058	0.170772	0	10000	1
0.030191	0.170772	0	10000	1
